"","matchid","mean_cadence","match_length"
"1500","a1v2J000002fKB6QAM",30.75,4.6
"1501","a1v2J000002fABaQAM",65,7.2
"1502","a1v2J000002fKo5QAE",55.7777777777778,67.5
"1503","a1v2J0000038VUxQAM",69.7857142857143,67
"1504","a1v2J000002fNSHQA2",72,5.2
"1505","a1v2J0000037hoHQAQ",68.9090909090909,56.1
"1506","a1v2J0000037hv3QAA",84,18.2
"1507","a1v2J0000037i3bQAA",67.1111111111111,20.3
"1508","a1v2J000002fKJjQAM",62.9,20.7
"1509","a1v2J000002fMw2QAE",71.5789473684211,46.9
"1510","a1v2J000002fNRnQAM",46.7727272727273,37
"1511","a1v2J0000037hoqQAA",88.5,6.6
"1512","a1v2J000002fNz3QAE",221.666666666667,23.1
"1513","a1v2J0000038S99QAE",102.4,51.8
"1514","a1v2J0000038eIFQAY",102.666666666667,23.5
"1515","a1v2J0000038KNMQA2",63.2727272727273,24
"1516","a1v2J0000038YsaQAE",57.1363636363636,48.6
"1517","a1v2J0000028Q1aQAE",174,21.7
"1518","a1v2J0000038LYdQAM",84.75,14.7
"1519","a1v2J0000038VaCQAU",26.5,7.7
"1520","a1v2J0000038KVfQAM",28,2.2
"1521","a1v2J0000038SKWQA2",60.1764705882353,35.3
"1522","a1v2J0000038LXQQA2",32.5,3
"1523","a1v2J000002fMwCQAU",79.1875,42.6
"1524","a1v2J0000038NBzQAM",59.75,67.1
"1525","a1v2J000002fNyeQAE",25.6666666666667,6
"1526","a1v2J0000038WCFQA2",62.2857142857143,60.8
"1527","a1v2J000002fNrsQAE",30.1666666666667,14.9
"1528","a1v2J0000038aTPQAY",53.1666666666667,10.8
"1529","a1v2J0000038WtrQAE",46.6428571428571,26.5
"1530","a1v2J000002fMfbQAE",57.5333333333333,29.5
"1531","a1v2J000002fAEqQAM",59.3333333333333,7.2
"1532","a1v2J000002eh53QAA",62.6111111111111,38.9
"1533","a1v2J0000038S5MQAU",20,2.5
"1534","a1v2J000002ejH5QAI",47.1111111111111,17.5
"1535","a1v2J000002fNSlQAM",53.3571428571429,29.3
"1536","a1v2J0000037hvNQAQ",60.6363636363636,67.4
"1537","a1v2J0000038SWNQA2",85.9565217391304,66.7
"1538","a1v2J0000038YAHQA2",79,43.8
"1539","a1v2J0000038fZ7QAI",24.7142857142857,6
"1540","a1v2J0000038XbRQAU",83.0909090909091,30.6
"1541","a1v2J000002eoojQAA",38.7142857142857,19.2
"1542","a1v2J0000037hvSQAQ",53.1,40.2
"1543","a1v2J0000038NIuQAM",49.5714285714286,12.5
"1544","a1v2J0000038W91QAE",89.7727272727273,66.5
"1545","a1v2J0000038LXfQAM",37.4444444444444,12.1
"1546","a1v2J000002fNNgQAM",38.1428571428571,18.2
"1547","a1v2J0000038Y9iQAE",98,35.4
"1548","a1v2J000002fNFOQA2",58.5833333333333,29.2
"1549","a1v2J0000038XMDQA2",67.75,66.3
"1550","a1v2J0000038SVyQAM",42,14
"1551","a1v2J0000038YZ0QAM",50.2222222222222,30.8
"1552","a1v2J0000038fzKQAQ",75.7142857142857,24.8
"1553","a1v2J0000038XK2QAM",56,10.5
"1554","a1v2J0000038fvSQAQ",40.0714285714286,19.5
"1555","a1v2J0000038eM7QAI",67.0357142857143,65.7
"1556","a1v2J0000038ZcnQAE",32.0833333333333,14.7
"1557","a1v2J0000038SUWQA2",126.933333333333,66.4
"1558","a1v2J0000038SNfQAM",45.1333333333333,27.5
"1559","a1v2J0000037hoRQAQ",76.375,42
"1560","a1v2J0000038WboQAE",79.875,66
"1561","a1v2J0000038kDmQAI",69.0909090909091,52.9
"1562","a1v2J0000038YrSQAU",51.1538461538462,22.6
"1563","a1v2J0000037huoQAA",75.0384615384615,65.7
"1564","a1v2J0000038kPIQAY",43,17.1
"1565","a1v2J0000038LVjQAM",65.2222222222222,22.7
"1566","a1v2J0000038WA9QAM",120,18.3
"1567","a1v2J0000038MuvQAE",62.5,21
"1568","a1v2J0000038ZyCQAU",59.8260869565217,58
"1569","a1v2J0000038ihFQAQ",57.75,23.2
"1570","a1v2J0000038eMqQAI",65.9166666666667,53
"1571","a1v2J0000038eOmQAI",31.5,16.4
"1572","a1v2J000002efG8QAI",42.6666666666667,6.1
"1573","a1v2J0000038ZElQAM",89.9047619047619,66.3
"1574","a1v2J0000038cwzQAA",61.5454545454545,26.2
"1575","a1v2J0000038YQNQA2",52.1111111111111,32.8
"1576","a1v2J0000038YbKQAU",53.25,8.1
"1577","a1v2J0000038WATQA2",58.7857142857143,30
"1578","a1v2J0000038WagQAE",93.8,21.4
"1579","a1v2J0000038fztQAA",29.3636363636364,13.1
"1580","a1v2J0000038tM6QAI",72.0740740740741,64.9
"1581","a1v2J0000038jNPQAY",34.9,13.2
"1582","a1v2J0000038jw0QAA",67.875,36.4
"1583","a1v2J0000038vVUQAY",64.75,18.7
"1584","a1v2J0000038WUsQAM",56.5,10.6
"1585","a1v2J0000038vFvQAI",65.7391304347826,50.6
"1586","a1v2J0000038vU2QAI",63,24.2
"1587","a1v2J00000399lXQAQ",59.2727272727273,22
"1588","a1v2J0000038aTyQAI",64.875,58
"1589","a1v2J0000038NizQAE",30.4,11.8
"1590","a1v2J0000038cwaQAA",37.25,7.1
"1591","a1v2J00000390fKQAQ",65.4444444444444,19.9
"1592","a1v2J0000038vXpQAI",105.352941176471,64.9
"1593","a1v2J00000391FwQAI",48.0714285714286,23.3
"1594","a1v2J0000038vTEQAY",43.3333333333333,21.9
"1595","a1v2J0000039ALRQA2",51.5714285714286,14.9
"1596","a1v2J0000038ZyvQAE",116.4,20
"1597","a1v2J0000038vHDQAY",79,15
"1598","a1v2J0000038ZFAQA2",38.3333333333333,18.2
"1599","a1v2J0000038jRgQAI",64.5172413793103,65.3
"1600","a1v2J0000038vRNQAY",39.4444444444444,12.7
"1601","a1v2J0000038vG5QAI",57.4230769230769,50.6
"1602","a1v2J0000038vT4QAI",35.5,12.7
"1603","a1v2J0000038mXRQAY",94.3,65
"1604","a1v2J0000038vFHQAY",39.2857142857143,9.5
"1605","a1v2J0000038klEQAQ",59.0833333333333,30.2
"1606","a1v2J0000038uWqQAI",57.5,9.2
"1607","a1v2J0000038tV8QAI",61.8333333333333,60.7
"1608","a1v2J0000038t1SQAQ",66.6296296296296,60.7
"1609","a1v2J0000038c1AQAQ",77.2,16.6
"1610","a1v2J0000038fuUQAQ",33,18.9
"1611","a1v2J0000038eOwQAI",45,18.9
"1612","a1v2J0000038tuSQAQ",60.5925925925926,55.6
"1613","a1v2J0000038kFYQAY",74.55,52.8
"1614","a1v2J00000391ZXQAY",39.6666666666667,20.6
"1615","a1v2J0000038jwjQAA",71.4,38.4
"1616","a1v2J00000391lYQAQ",72.4285714285714,36.2
"1617","a1v2J0000038ij6QAA",88.1428571428571,28.3
"1618","a1v2J0000039FRwQAM",64.1666666666667,14.9
"1619","a1v2J0000039FSVQA2",59.5,7.8
"1620","a1v2J0000039FTiQAM",84.3,31.7
"1621","a1v2J0000039EcqQAE",71.0714285714286,33.9
"1622","a1v2J00000399waQAA",36,12.5
"1623","a1v2J0000039DX4QAM",36.25,21.4
"1624","a1v2J0000038WAYQA2",80,66.1
"1625","a1v2J000002fMxjQAE",46,8
"1626","a1v2J00000392HgQAI",68.4736842105263,47.3
"1627","a1v2J0000039O7eQAE",67.75,47.3
"1628","a1v2J0000039FbSQAU",76.0769230769231,33.3
"1629","a1v2J0000039IQRQA2",61.375,33.1
"1630","a1v2J0000039OHtQAM",74.5,23.2
"1631","a1v2J00000395zLQAQ",34,8.8
"1632","a1v2J0000038eLYQAY",80.5,31
"1633","a1v2J0000038dl4QAA",59.3333333333333,25.9
"1634","a1v2J00000391P8QAI",82.1304347826087,62.6
"1635","a1v2J0000039BzzQAE",83.8260869565217,63.7
"1636","a1v2J0000039DVhQAM",66.1379310344828,63.6
"1637","a1v2J0000039RHjQAM",49.6363636363636,18.1
"1638","a1v2J0000039RHoQAM",45.9166666666667,18.6
"1639","a1v2J0000038ttZQAQ",82.7142857142857,21.6
"1640","a1v2J00000396UOQAY",87.8,15.7
"1641","a1v2J00000396XmQAI",27.4,8.5
"1642","a1v2J000003920YQAQ",35.875,17.6
"1643","a1v2J0000039O7PQAU",80.1818181818182,31
"1644","a1v2J0000039LqQQAU",74.9,26.9
"1645","a1v2J0000039JDvQAM",71.3333333333333,18.3
"1646","a1v2J0000039FAtQAM",79.3333333333333,24.2
"1647","a1v2J0000039OQ7QAM",59.75,16.4
"1648","a1v2J0000038ttjQAA",75.2,16.2
"1649","a1v2J0000038w9KQAQ",71.9,25.3
"1650","a1v2J0000038w9tQAA",75.2,15.6
"1651","a1v2J0000039M4DQAU",71.3333333333333,18.1
"1652","a1v2J0000039LGeQAM",71.3333333333333,16.7
"1653","a1v2J0000039FixQAE",94,14.7
"1654","a1v2J0000039C8hQAE",72.3333333333333,17.2
"1655","a1v2J0000039IwfQAE",77,23.3
"1656","a1v2J0000039CDcQAM",72.3333333333333,15.3
"1657","a1v2J0000039OSNQA2",80,30.1
"1658","a1v2J0000039CcIQAU",75.2,14.7
"1659","a1v2J0000039LGKQA2",85.4,18
"1660","a1v2J0000039LGZQA2",85.4,15.6
"1661","a1v2J0000039N2OQAU",77.7777777777778,26
"1662","a1v2J0000039MwGQAU",68.6,16.7
"1663","a1v2J0000039MyMQAU",74.3333333333333,16.7
"1664","a1v2J0000039N5cQAE",62.5,5.1
"1665","a1v2J0000039N32QAE",62.6666666666667,8.3
"1666","a1v2J0000039N58QAE",59.75,16.7
"1667","a1v2J0000039LqVQAU",77.25,22.6
"1668","a1v2J0000039LqfQAE",85.4,15.7
"1669","a1v2J0000039LGPQA2",85.4,15.6
"1670","a1v2J0000039LqkQAE",85.4,15.6
"1671","a1v2J0000039RfCQAU",68.5,11.9
"1672","a1v2J0000039RhNQAU",68.5,11.9
"1673","a1v2J0000038vHXQAY",70,12.3
"1674","a1v2J0000039FEcQAM",50.0909090909091,18.9
"1675","a1v2J0000039Fb3QAE",45.3333333333333,18.9
"1676","a1v2J0000039EMJQA2",51.4615384615385,26
"1677","a1v2J0000039LbpQAE",59.9090909090909,23.7
"1678","a1v2J0000039OMZQA2",68.4,16.7
"1679","a1v2J0000039C6RQAU",124.666666666667,15.1
"1680","a1v2J0000039Cd1QAE",73.4285714285714,19.8
"1681","a1v2J0000039I54QAE",79.3333333333333,16.8
"1682","a1v2J0000039HQBQA2",58.0833333333333,23.7
"1683","a1v2J000003992lQAA",30,6.2
"1684","a1v2J00000391N2QAI",85.5333333333333,46.7
"1685","a1v2J00000397upQAA",43.6363636363636,19.5
"1686","a1v2J0000039I4zQAE",26.7,17.6
"1687","a1v2J0000039PefQAE",49,3.1
"1688","a1v2J0000039FEbQAM",59.5454545454545,24.9
"1689","a1v2J0000039PeBQAU",67.6,12.9
"1690","a1v2J0000039PdIQAU",66,3.7
"1691","a1v2J0000039PgWQAU",81,16.6
"1692","a1v2J0000039Pf9QAE",58.5,16.6
"1693","a1v2J0000039Pg2QAE",61.6666666666667,8.2
"1694","a1v2J0000038t1NQAQ",99.4736842105263,64.6
"1695","a1v2J00000396TzQAI",77.2,13.8
"1696","a1v2J0000039HmlQAE",74.7692307692308,33.7
"1697","a1v2J0000039IHeQAM",63.6785714285714,63.3
"1698","a1v2J0000038VaMQAU",93.3,65.1
"1699","a1v2J0000039SDMQA2",59.6666666666667,8.6
"1700","a1v2J0000039DXnQAM",47.2142857142857,24.3
"1701","a1v2J00000391tNQAQ",73.3461538461538,63.6
"1702","a1v2J0000039948QAA",40.5384615384615,20
"1703","a1v2J0000039U31QAE",77.6666666666667,31.6
"1704","a1v2J0000039U2wQAE",88.4761904761905,62.8
"1705","a1v2J0000039OCZQA2",77.9090909090909,30.1
"1706","a1v2J0000039U36QAE",81.3,30.5
"1707","a1v2J0000038ttKQAQ",74.5,37.2
"1708","a1v2J0000038w9eQAA",84.2142857142857,43.9
"1709","a1v2J0000039KJFQA2",83.4666666666667,42.8
"1710","a1v2J0000039UJdQAM",69.3333333333333,15.9
"1711","a1v2J0000039N6QQAU",110.375,31
"1712","a1v2J0000039N8RQAU",51.7142857142857,14.3
"1713","a1v2J0000039UHSQA2",69.6666666666667,15.8
"1714","a1v2J0000039UHIQA2",167.75,24.4
"1715","a1v2J0000039UHcQAM",82.25,16.3
"1716","a1v2J0000039UHhQAM",82.25,16.3
"1717","a1v2J0000039DXOQA2",100.7,34.4
"1718","a1v2J0000039UH8QAM",82,16.2
"1719","a1v2J0000039UHDQA2",69,16.2
"1720","a1v2J0000039DYCQA2",32.5714285714286,8
"1721","a1v2J00000397wWQAQ",56.2903225806452,63.2
"1722","a1v2J0000039ND2QAM",67.72,63.2
"1723","a1v2J0000039T2qQAE",58.5454545454545,43.6
"1724","a1v2J0000039aHvQAI",66.9230769230769,31.4
"1725","a1v2J0000039QoVQAU",82.8,14.5
"1726","a1v2J0000039Qv7QAE",70,15.6
"1727","a1v2J0000039aO8QAI",49.75,8.1
"1728","a1v2J0000038uPVQAY",53.75,19.3
"1729","a1v2J00000392dmQAA",43.6111111111111,27.5
"1730","a1v2J0000039QxXQAU",84.7,30.1
"1731","a1v2J0000039Wf3QAE",80.5,16
"1732","a1v2J0000039XhhQAE",80.5,16
"1733","a1v2J0000039XvEQAU",67.3333333333333,16
"1734","a1v2J0000039XuVQAU",67,16
"1735","a1v2J0000039XiVQAU",67,16
"1736","a1v2J0000039XvnQAE",112.25,33.7
"1737","a1v2J0000039Xw7QAE",67.3333333333333,15.6
"1738","a1v2J0000039Xv4QAE",67.3333333333333,16
"1739","a1v2J0000039XvTQAU",67,7.6
"1740","a1v2J0000038kEaQAI",109.555555555556,34.8
"1741","a1v2J0000039A1pQAE",71.2,26.2
"1742","a1v2J0000039aLnQAI",63.9285714285714,30.4
"1743","a1v2J0000039bw4QAA",49.25,8.1
"1744","a1v2J0000039OMAQA2",77.4583333333333,63.6
"1745","a1v2J0000039OVWQA2",42,12.3
"1746","a1v2J0000039Sw9QAE",101,15.3
"1747","a1v2J0000039hqzQAA",101,14.5
"1748","a1v2J0000039hnCQAQ",83.6666666666667,25.7
"1749","a1v2J0000039hmxQAA",81,14.5
"1750","a1v2J0000039hq6QAA",92.25,25.7
"1751","a1v2J0000039aK6QAI",83.6666666666667,26.1
"1752","a1v2J0000039aI0QAI",73.3333333333333,10.9
"1753","a1v2J0000039dA7QAI",72.6,17.2
"1754","a1v2J0000039hmiQAA",81,15.5
"1755","a1v2J0000039hqQQAQ",101,14.5
"1756","a1v2J0000039hrYQAQ",101,16.9
"1757","a1v2J0000039hoAQAQ",81,16.9
"1758","a1v2J0000039hpXQAQ",101,14.5
"1759","a1v2J0000039hilQAA",81,16.9
"1760","a1v2J0000039hngQAA",82,25.7
"1761","a1v2J0000039hnqQAA",73.3333333333333,11
"1762","a1v2J0000039HnKQAU",71.55,50.3
"1763","a1v2J0000039BvTQAU",47.8333333333333,15.1
"1764","a1v2J00000391MdQAI",60.8,12.5
"1765","a1v2J0000039ReJQAU",69.1666666666667,30
"1766","a1v2J00000391MnQAI",78.1666666666667,20
"1767","a1v2J0000039DVcQAM",71.1,47.7
"1768","a1v2J0000039RdGQAU",36.5,8.3
"1769","a1v2J0000039RaWQAU",53.5882352941176,63.2
"1770","a1v2J0000039HcvQAE",55.0588235294118,63.3
"1771","a1v2J0000039KIbQAM",65.45,46.9
"1772","a1v2J0000039SEPQA2",68,14.4
"1773","a1v2J0000039ie4QAA",54.2857142857143,16.3
"1774","a1v2J0000039ibUQAQ",48,7.6
"1775","a1v2J0000039HQQQA2",51.1666666666667,21.8
"1776","a1v2J0000039Jz0QAE",23,7.6
"1777","a1v2J0000039WejQAE",78.75,15.4
"1778","a1v2J0000039c80QAA",64.6666666666667,7.4
"1779","a1v2J0000039WfXQAU",70.3333333333333,15.7
"1780","a1v2J0000039W8PQAU",78.7777777777778,47.1
"1781","a1v2J0000038uWvQAI",76.9285714285714,42.9
"1782","a1v2J0000039QvbQAE",47.75,19.1
"1783","a1v2J0000039K90QAE",44.5625,24.5
"1784","a1v2J0000039Qw5QAE",59.0666666666667,31.8
"1785","a1v2J0000039JHJQA2",56.1666666666667,16.7
"1786","a1v2J0000039HneQAE",83.0714285714286,41
"1787","a1v2J0000039JxxQAE",87.2,32.1
"1788","a1v2J0000039He8QAE",86.5,14.6
"1789","a1v2J0000039cUqQAI",63,13.4
"1790","a1v2J0000039Wz8QAE",57,17.6
"1791","a1v2J0000039XgAQAU",53.4347826086956,41.4
"1792","a1v2J0000039W60QAE",44.8571428571429,22
"1793","a1v2J0000039iloQAA",33.6923076923077,14.7
"1794","a1v2J0000039W6sQAE",67.36,62.8
"1795","a1v2J0000039W5zQAE",58.0333333333333,62.8
"1796","a1v2J0000039W22QAE",61.5333333333333,33.6
"1797","a1v2J0000039XfqQAE",35.3846153846154,18.6
"1798","a1v2J0000039Xg5QAE",43.6153846153846,21.9
"1799","a1v2J0000039XfvQAE",38.3333333333333,18.6
"1800","a1v2J0000039XhcQAE",36.5,15.1
"1801","a1v2J0000039XgUQAU",38.3333333333333,18.6
"1802","a1v2J0000039XgeQAE",50.0666666666667,25.5
"1803","a1v2J0000039XgjQAE",74.6363636363636,58.6
"1804","a1v2J0000039U9EQAU",44.7058823529412,26.2
"1805","a1v2J0000039QwjQAE",80,62.6
"1806","a1v2J0000039jDKQAY",43.1176470588235,29.9
"1807","a1v2J0000039HgiQAE",91.5333333333333,47.6
"1808","a1v2J00000391JKQAY",58.3,21.9
"1809","a1v2J0000039OVRQA2",56.7272727272727,21.5
"1810","a1v2J0000039EVQQA2",53.125,17.9
"1811","a1v2J0000039HgdQAE",14,3.2
"1812","a1v2J00000391JPQAY",71,27.9
"1813","a1v2J00000392cFQAQ",132.2,27.4
"1814","a1v2J00000391MiQAI",68.7407407407407,63.3
"1815","a1v2J0000039ReTQAU",171,12.6
"1816","a1v2J0000039JIlQAM",48.3,17.4
"1817","a1v2J0000038NdfQAE",38.5,20.9
"1818","a1v2J0000039ktkQAA",73.4,14.9
"1819","a1v2J0000039ksSQAQ",85.2222222222222,25.7
"1820","a1v2J0000039khjQAA",73.4,14.9
"1821","a1v2J0000039kiXQAQ",73.4,14.9
"1822","a1v2J0000039kroQAA",73.4,14.9
"1823","a1v2J0000039kimQAA",73.4,14.9
"1824","a1v2J0000039jhoQAA",61.3333333333333,14.9
"1825","a1v2J0000039kt6QAA",61.25,14.9
"1826","a1v2J0000039VcYQAU",33.7,12
"1827","a1v2J0000039SyUQAU",52.3684210526316,32.9
"1828","a1v2J0000039Xi1QAE",66.5,6.8
"1829","a1v2J0000039XvYQAU",98.3333333333333,14.7
"1830","a1v2J0000039PctQAE",73.75,14.8
"1831","a1v2J0000039UeRQAU",36.5,16.9
"1832","a1v2J0000039UxYQAU",83.2,31
"1833","a1v2J0000039W80QAE",78,25.7
"1834","a1v2J0000039XYLQA2",42,11.2
"1835","a1v2J000002fJhpQAE",91.1,68.5
"1836","a1v2J0000038ax4QAA",23,5.8
"1837","a1v2J0000038W7eQAE",76.1428571428571,24.3
"1838","a1v2J0000039xdhQAA",68.6,14.2
"1839","a1v2J0000039unbQAA",33.5,16.8
"1840","a1v2J0000039huNQAQ",61,14.2
"1841","a1v2J0000039JxYQAU",101.5,63.3
"1842","a1v2J0000039xHDQAY",66.8461538461538,61.4
"1843","a1v2J0000039ReiQAE",81.75,56
"1844","a1v2J0000039g5QQAQ",69,20.9
"1845","a1v2J0000039higQAA",71.2,21.2
"1846","a1v2J0000039klbQAA",88.75,13.4
"1847","a1v2J0000039xf4QAA",89,13.4
"1848","a1v2J000003A0ubQAC",59.1428571428571,16.1
"1849","a1v2J000003A34lQAC",42,5.6
"1850","a1v2J000003A1rvQAC",66.5714285714286,18
"1851","a1v2J0000039yIHQAY",91,6.2
"1852","a1v2J0000039wUbQAI",63.25,18.3
"1853","a1v2J000003A01tQAC",30.5,16.6
"1854","a1v2J0000039VV8QAM",80.2272727272727,61.6
"1855","a1v2J0000039ujPQAQ",53.5,60.5
"1856","a1v2J000003A6slQAC",85.9,29
"1857","a1v2J000003A6ucQAC",64.5714285714286,15.5
"1858","a1v2J0000039ySdQAI",51.1818181818182,21.6
"1859","a1v2J0000039ijiQAA",89.55,61.2
"1860","a1v2J0000039UxiQAE",55.3,21.3
"1861","a1v2J0000039qLMQAY",67.7692307692308,61.2
"1862","a1v2J0000039hyEQAQ",65.6190476190476,47.8
"1863","a1v2J0000039xvIQAQ",33.6,6
"1864","a1v2J0000039xv3QAA",28.6666666666667,6.1
"1865","a1v2J000003A1ppQAC",39.8,13.6
"1866","a1v2J0000039ySYQAY",32.6666666666667,8.6
"1867","a1v2J0000039dT9QAI",53.3939393939394,60.8
"1868","a1v2J0000039zHpQAI",27.1666666666667,11.8
"1869","a1v2J0000039OW0QAM",85.7142857142857,23.3
"1870","a1v2J0000039VUeQAM",76,10.8
"1871","a1v2J0000039zIiQAI",91.7,32.3
"1872","a1v2J0000039zI9QAI",56.6666666666667,12.3
"1873","a1v2J000003A13dQAC",57.85,40.8
"1874","a1v2J000003A12uQAC",52.2666666666667,28.5
"1875","a1v2J000003A1fEQAS",35.75,16.7
"1876","a1v2J000003A1f9QAC",47,21.6
"1877","a1v2J0000039wUlQAI",41.5,18.3
"1878","a1v2J0000039hhsQAA",58.4545454545455,22.2
"1879","a1v2J000003A95rQAC",40.75,16.1
"1880","a1v2J0000039vqtQAA",38.4,8.8
"1881","a1v2J0000039otXQAQ",72.7333333333333,37.2
"1882","a1v2J0000039yooQAA",69.25,11.6
"1883","a1v2J000003A126QAC",102,11.3
"1884","a1v2J0000038u6iQAA",107.666666666667,48.5
"1885","a1v2J000003AACVQA4",82,13.1
"1886","a1v2J000003AADJQA4",76.6666666666667,8.3
"1887","a1v2J0000039zcPQAQ",41,5.7
"1888","a1v2J0000039vyqQAA",18,5
"1889","a1v2J000003A9NgQAK",71.75,9.6
"1890","a1v2J000003A8nIQAS",86,4.6
"1891","a1v2J0000039zHzQAI",58.2857142857143,18.3
"1892","a1v2J000003A05HQAS",96,10
"1893","a1v2J0000039iLWQAY",41,10.8
"1894","a1v2J000003A8K1QAK",66.8,16.1
"1895","a1v2J000003A6zmQAC",26.1428571428571,15.9
"1896","a1v2J0000039yHtQAI",46.0714285714286,23.5
"1897","a1v2J000003A8myQAC",77,12.6
"1898","a1v2J000003A8nXQAS",63.5,13.1
"1899","a1v2J0000039yHiQAI",64.1666666666667,60.1
"1900","a1v2J000003AAjOQAW",66.0666666666667,32.6
"1901","a1v2J000003A0y4QAC",57.5789473684211,36.7
"1902","a1v2J000003ABaTQAW",74.4347826086957,59.6
"1903","a1v2J0000039yICQAY",71.76,60.3
"1904","a1v2J000003A8nhQAC",61,12.9
"1905","a1v2J000003A5jdQAC",122,8
"1906","a1v2J000003ADcyQAG",48,10.8
"1907","a1v2J000003ADc0QAG",61.9230769230769,27.4
"1908","a1v2J000003AE9xQAG",39.875,11.5
"1909","a1v2J000003A6OLQA0",100.333333333333,10.8
"1910","a1v2J000003A6OpQAK",66.3846153846154,60
"1911","a1v2J000003A6OlQAK",73.7333333333333,40.2
"1912","a1v2J000003AMw8QAG",41.7692307692308,18.9
"1913","a1v2J000003A6zXQAS",61.5,23.6
"1914","a1v2J000003AMvoQAG",59,4.9
"1915","a1v2J000003A9C9QAK",46,7.2
"1916","a1v2J000003A6zrQAC",74.7272727272727,58.2
"1917","a1v2J0000039KFrQAM",192,14.7
"1918","a1v2J0000039ul1QAA",82.8,21.4
"1919","a1v2J0000039icXQAQ",64.75,12.4
"1920","a1v2J0000039yTqQAI",56.1,60.5
"1921","a1v2J000003AB32QAG",68.4736842105263,44
"1922","a1v2J000002fi4lQAA",38.9285714285714,19.1
"1923","a1v2J000002fi4gQAA",41.9230769230769,19.1
"1924","a1v2J000002fi3sQAA",30.8,10.2
"1925","a1v2J0000039Lx7QAE",121.333333333333,17.4
"1926","a1v2J000003AOnnQAG",48.7647058823529,29.5
"1927","a1v2J000003A3zlQAC",45.7,16.2
"1928","a1v2J000003AQQwQAO",30.7,10.6
"1929","a1v2J000002fdY7QAI",61.3333333333333,8.1
"1930","a1v2J000003AOniQAG",38.625,10.4
"1931","a1v2J000003AOoCQAW",32,5.9
"1932","a1v2J000003ANi3QAG",57.1333333333333,58.6
"1933","a1v2J000003AEhgQAG",152.727272727273,58.5
"1934","a1v2J000003A0CXQA0",140.666666666667,60
"1935","a1v2J000003AAV2QAO",41.8571428571429,13.4
"1936","a1v2J000003AENmQAO",36.8461538461538,16.9
"1937","a1v2J000003AVJLQA4",64.2,14.4
"1938","a1v2J000002fbMYQAY",58.8947368421053,37.9
"1939","a1v2J000002fk97QAA",74.9565217391304,57.6
"1940","a1v2J000003AOndQAG",24,3.1
"1941","a1v2J000003AOnYQAW",52.5,16.1
"1942","a1v2J000002flwxQAA",58.6666666666667,29.8
"1943","a1v2J000002fk98QAA",70.6875,39.2
"1944","a1v2J000003AUiOQAW",51.1111111111111,20.5
"1945","a1v2J000003AOnsQAG",32.7272727272727,12.3
"1946","a1v2J000003AUgIQAW",84,7.4
"1947","a1v2J000003AOo2QAG",43.5714285714286,34.3
"1948","a1v2J000003ATniQAG",69.875,45.7
"1949","a1v2J000003AOiQQAW",47.7777777777778,15.2
"1950","a1v2J000003AUhLQAW",62,14.8
"1951","a1v2J000003AUiJQAW",51.2857142857143,19.1
"1952","a1v2J000003AQdBQAW",35.1538461538462,17.9
"1953","a1v2J000003AXzFQAW",52.6666666666667,16.8
"1954","a1v2J000003AcEQQA0",65.8,57.4
"1955","a1v2J000003AOoWQAW",31.3333333333333,3.6
"1956","a1v2J000003AOnjQAG",59.6666666666667,9.2
"1957","a1v2J000002flJhQAI",187,6.9
"1958","a1v2J000003Ab0zQAC",72.6666666666667,8.4
"1959","a1v2J000003AZmhQAG",93,28.2
"1960","a1v2J000003A6EUQA0",45.375,17.7
"1961","a1v2J000002flJwQAI",65.28,57.8
"1962","a1v2J000002flxCQAQ",84,57.3
"1963","a1v2J000003AUgSQAW",111,14.1
"1964","a1v2J000002flJxQAI",68.32,57.8
"1965","a1v2J000003AeGxQAK",43.2727272727273,15.8
"1966","a1v2J000002fdYRQAY",27.5,6
"1967","a1v2J000002ff2xQAA",42.5,15.5
"1968","a1v2J000003AQR1QAO",49.75,20.1
"1969","a1v2J000003AhjVQAS",24,3.2
"1970","a1v2J000003AQQrQAO",22,12.3
"1971","a1v2J000003AcEuQAK",59.2777777777778,36.1
"1972","a1v2J000002flmdQAA",60.6666666666667,10.1
"1973","a1v2J000003AfV5QAK",55.1333333333333,29.3
"1974","a1v2J000003Aod3QAC",45.0714285714286,21.7
"1975","a1v2J000003ArD0QAK",99,56.2
"1976","a1v2J000002fbbFQAQ",45.4444444444444,15.5
"1977","a1v2J000003AugDQAS",66.8888888888889,41.7
"1978","a1v2J000003ApynQAC",43.2,8.7
"1979","a1v2J000003AixkQAC",72.8181818181818,56
"1980","a1v2J000003ApqjQAC",54.2307692307692,25.8
"1981","a1v2J000003AqWkQAK",62.2352941176471,36.1
"1982","a1v2J000003AzsYQAS",43.8666666666667,24.5
"1983","a1v2J000003AeuiQAC",66.8181818181818,49
"1984","a1v2J000003A9eLQAS",52.3333333333333,6.2
"1985","a1v2J000003AwvjQAC",21,1.6
"1986","a1v2J000003B0L6QAK",56.95,40.3
"1987","a1v2J000003Aps1QAC",75.5882352941177,43.2
"1988","a1v2J000003A8TmQAK",64.1666666666667,55.7
"1989","a1v2J000003AbcWQAS",55.125,17
"1990","a1v2J000003B14BQAS",53.9411764705882,30.6
"1991","a1v2J000003Ab14QAC",76.4761904761905,55.9
"1992","a1v2J00000392bbQAA",94,22.9
"1993","a1v2J000003AqX9QAK",56,55.4
