Match ID 18Char,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus
a1v2J000002eonbQAA,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027rGFQAY,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027TtZQAU,44,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028QVOQA2,27,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027NLiQAM,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ufOZQAY,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003TkDEQA0,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002AFtVQAW,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027zEsQAI,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028ODYQA2,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028VeAQAU,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028OKnQAM,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027sqSQAQ,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000281pCQAQ,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000286vNQAQ,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028KwpQAE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028akdQAA,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002ADkxQAG,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286NvQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027rqEQAQ,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028jBNQAY,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027vjcQAA,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002ccWIQAY,36,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J00000281pdQAA,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028EpmQAE,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000039ReJQAU,37,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028WEvQAM,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1vHt0000054gyzIAA,54,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028tm9QAA,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uSkzQAE,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uc6XQAQ,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027mJ6QAI,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002AB49QAG,28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000281RoQAI,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003MGQyQAO,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028aZpQAI,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028BzRQAU,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027jSKQAY,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027rLlQAI,64,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028CWpQAM,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028Lj5QAE,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028INtQAM,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000396TzQAI,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028EFLQA2,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289OSQAY,36,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027iJBQAY,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027EaVQAU,42,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028YbWQAU,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027KVRQA2,43,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027wj0QAA,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027V0AQAU,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289NQQAY,74,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J00000280GNQAY,45,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028VEpQAM,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002ABGXQA4,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000283CAQAY,46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fKEZQA2,57,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027MxkQAE,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027ZdnQAE,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028DCpQAM,32,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027kqLQAQ,58,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000285TKQAY,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AOy7QAG,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027V0BQAU,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028U7xQAE,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028NcYQAU,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000284XsQAI,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028CXrQAM,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028SwCQAU,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003WqG0QAK,40,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027mGLQAY,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000288TkQAI,47,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028bELQAY,45,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038vHXQAY,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027WmkQAE,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002AFaAQAW,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027tiBQAQ,33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028B9XQAU,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027vtBQAQ,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028HsqQAE,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286nwQAA,26,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028CaFQAU,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028fiRQAQ,61,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027qtcQAA,30,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028fA8QAI,46,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038Y9iQAE,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028ArXQAU,39,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027srFQAQ,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J00000281auQAA,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028M00QAE,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027hkVQAQ,30,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000003AUiJQAW,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028DTJQA2,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028nukQAA,28,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1vUX000000TyDhYAK,24,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039OVRQA2,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ACHfQAO,36,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002uc6NQAQ,27,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uUdFQAU,36,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027WVUQA2,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028J1pQAE,38,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028N6wQAE,46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002822jQAA,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027nFyQAI,68,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000284i7QAA,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039BzzQAE,38,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028mPrQAI,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027TXAQA2,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027q9NQAQ,39,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000285clQAA,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028P3yQAE,31,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027cflQAA,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028YM0QAM,33,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002esaZQAQ,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028bTMQAY,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000285nZQAQ,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028YdiQAE,36,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ueiyQAA,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028ILjQAM,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038NIuQAM,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003m4PiQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027sb9QAA,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNSlQAM,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uej8QAA,28,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028YIAQA2,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028HjQQAU,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002efHpQAI,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000290bmQAA,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028bCBQAY,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027ysaQAA,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003Ab0zQAC,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003F2HfQAK,65,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000281U0QAI,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027vJaQAI,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002egrGQAQ,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000288VkQAI,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028ecOQAQ,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000282vSQAQ,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fKB6QAM,51,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J00000283xWQAQ,63,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003TQdjQAG,54,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ehLaQAI,34,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028f4DQAQ,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002uROxQAM,32,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003920YQAQ,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027veBQAQ,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fKJjQAM,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027MFIQA2,25,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028NaBQAU,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003A9NgQAK,48,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027LFsQAM,56,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000039OVWQA2,27,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027sJqQAI,55,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027v1yQAA,27,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027W1mQAE,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRGfQAM,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002ufLfQAI,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000280o3QAA,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uc1mQAA,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038WAYQA2,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028L0YQAU,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027cCIQAY,38,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fABaQAM,58,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002AFJsQAO,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000286uGQAQ,48,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002ehkzQAA,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027aCzQAI,31,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027L3vQAE,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003WCkvQAG,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027jhWQAQ,65,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000038SUWQA2,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003Eh4XQAS,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fKPNQA2,30,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028XAbQAM,48,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028GpPQAU,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027Vl3QAE,63,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fNRTQA2,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038ZElQAM,29,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027fLgQAI,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027b7iQAA,29,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000037hoqQAA,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003AcEQQA0,37,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027rNZQAY,53,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027vy8QAA,43,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038LaeQAE,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003T0HaQAK,27,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000038W7eQAE,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000037hvNQAQ,32,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039VV8QAM,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A1ppQAC,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002fACEQA2,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038kDmQAI,27,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000038VUxQAM,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000392HgQAI,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003A8K1QAK,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003ANhyQAG,27,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J000002fMfbQAE,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000038YsaQAE,30,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000039UxiQAE,45,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000390fKQAQ,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003MI0gQAG,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000003S4CpQAK,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002fNdlQAE,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000039DXOQA2,29,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000027UqyQAE,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000287V1QAI,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028DLzQAM,41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000027r83QAA,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028XvwQAE,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000027sKhQAI,38,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027q8CQAQ,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028NSPQA2,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028bQlQAI,34,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027yRlQAI,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027lB8QAI,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027eVVQAY,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002AFT8QAO,35,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027ntQQAQ,65,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002uSr0QAE,42,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002ACsOQAW,35,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028Q37QAE,37,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRj8QAE,41,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J000002uQO0QAM,31,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027dBrQAI,29,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027VOIQA2,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000028NQxQAM,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028b3IQAQ,41,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000027xDVQAY,40,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027qLDQAY,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028WVlQAM,37,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000281esQAA,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028f8oQAA,28,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027sKrQAI,43,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028e62QAA,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027u63QAA,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028I84QAE,31,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028aYOQAY,31,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028rDZQAY,33,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
a1v2J0000027uB3QAI,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028xSqQAI,31,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027q7wQAA,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027pd1QAA,69,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027iI2QAI,44,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027lbTQAQ,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000290AjQAI,43,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000028RR3QAM,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027lV6QAI,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027xfxQAA,36,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000002AGBiQAO,28,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002918rQAA,40,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027sq4QAA,48,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027nG7QAI,30,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027iI9QAI,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289qgQAA,42,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027sqyQAA,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027rPVQAY,33,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000027YmbQAE,35,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000284BoQAI,30,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J00000288jiQAA,39,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
a1v2J0000027wW2QAI,28,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028eVOQAY,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027x3mQAA,34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028R8gQAE,48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027zCqQAI,39,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J0000028NecQAE,56,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027cG9QAI,34,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000003A9eLQAS,26,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028UlyQAE,33,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J000002ACrmQAG,57,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000027L4aQAE,37,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027v3QQAQ,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027T6yQAE,29,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
a1v2J0000028tKtQAI,34,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002fKo5QAE,59,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027t2XQAQ,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027v66QAA,33,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uS1fQAE,33,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J0000028MX9QAM,33,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000028Q1aQAE,35,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000027mDmQAI,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028FMIQA2,39,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J000003AUgSQAW,36,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J000002uRyyQAE,56,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
a1v2J00000282wVQAQ,61,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028P6QQAU,55,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J0000028DlHQAU,46,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
a1v2J0000028UlMQAU,45,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000289qkQAA,33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J00000280EdQAI,32,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
a1v2J000002fMw2QAE,29,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
a1v2J0000027vJAQAY,31,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
a1v2J000002uRHWQA2,32,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
