Match ID 18Char,Little ID,Big ID,Big Days Acceptance to Match,Big Days Interview to Acceptance,Big Days Interview to Match,Big Days Approved to Match,Days Big Assesment Uploaded to Match,Big Days Contact Created to Match,Big Days Enrollment to Match,Days Match Activation to Closure Meeting Date,Days Little Acceptance to Match Activation Date,Days Little Application Recieved to Match Activation Date,Days Little Interview to Match Activation Date,is_not_NA_Big Days Acceptance to Match,is_not_NA_Big Days Interview to Acceptance,is_not_NA_Big Days Interview to Match,is_not_NA_Big Days Approved to Match,is_not_NA_Days Big Assesment Uploaded to Match,is_not_NA_Big Days Contact Created to Match,is_not_NA_Big Days Enrollment to Match,is_not_NA_Days Match Activation to Closure Meeting Date,is_not_NA_Days Little Acceptance to Match Activation Date,is_not_NA_Days Little Application Recieved to Match Activation Date,is_not_NA_Days Little Interview to Match Activation Date,CarAccess_NA,CarAccess_0_No,CarAccess_Yes,Marital_NA,Marital_Single,Marital_Married,Marital_Divorced,Marital_Other,Marital_LivingWithPartner,Marital_Separated,Marital_DomesticPartner,Marital_Widowed,Enroll_NA,Enroll_CB,Enroll_BSW,Enroll_CityWorks,Enroll_SBCollege,Enroll_SBAdult,ReEnroll_NA.x,ReEnroll_Yes.x,ReEnroll_No.x,big_interests_isna,Days Match Activation to Note Completion avg,Successful Match,Big Hmong,Big Nordic,Big Chinese,Big Arabic,Big German,Big Persian,"Big AfricanLanguages(Swahili,Bantu)",Big Creole,Big French,Big Korean,Big Portuguese,Big Asian:Other,Big Hebrew,Big NoPreference,Big AmericanSignLanguage,Big Russian,"Big Indian(Hindi,Punjabi)",Big Spanish,Big Italian,Big Turkish,Big Japanese,Big English,Big Somali,"Big EasternEuropean(Czech,Slovak)",Big BlackorAfricanAmerican,Big MiddleEasternorNorthAfrican,Big Asian,Big PacificIslander-Other,Big Asian-Other,Big Hispanic,Big Hispanic-OtherLatinxorSpanishorigin,Big Prefernottosay,Big Other,Big Asian-Indian,Big AmericanIndianorAlaskaNative,Big WhiteorCaucasian,Big PacificIslander-NativeHawaiian,Big Asian-Chinese,Big Weekends,Big Morning,Big Afternoon,Big Evening,Little BlackorAfricanAmerican,Little Hispanic-PuertoRican,Little Asian,Little Asian-Other,Little Asian-Vietnamese,Little Hispanic,Little Hispanic-OtherLatinxorSpanishorigin,Little Other,Little AmericanIndianorAlaskaNative,Little WhiteorCaucasian,"Little Hispanic-Mexican,MexicanAmerican,Chicano",Big Home = Little Home,Same County,Same State,Same Zip,Has Rationale for Match,Big Age,big_occupation_category_Agriculture & Natural Resources,"big_occupation_category_Arts, Media & Entertainment",big_occupation_category_Business & Finance,big_occupation_category_Education,"big_occupation_category_Government, Law & Protective Services",big_occupation_category_Human & Social Services,big_occupation_category_Labor & Skilled Trades,big_occupation_category_Medical & Health Services,big_occupation_category_Not in Labor Force / Other,"big_occupation_category_Retail, Service & Hospitality",big_occupation_category_Technology & Engineering,Program Type_Community,Program Type_Site,Program Type_Site Based Facilitated,Program Type_Site Based Plus,match_length,net_sentiment,positive,negative,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,mean_cadence
a1v2J0000043WkLQAU,0032J00003mPtkiQAC,0032J00003eOMNL,254,103,357,1,338,387,387,0,18,240,220,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,149,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,14.5,60,75,15,6,75,0,4,48,20,5,40,58.8333333333333
a1v2J0000043Wo8QAE,0032J00003mPtkkQAC,0032J00003kxTGz,52,48,100,20,80,105,105,0,50,50,51,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,248.25,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.1,957,1307,350,535,755,39,291,638,71,347,605,77.1428571428571
a1v2J0000044jtmQAA,0032J00003mQCXkQAO,0032J00003kvNIm,116,31,147,0,119,169,169,436,19,27,19,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,164,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,TRUE,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,14.3,375,392,17,0,424,0,11,297,4,203,394,30.2307692307692
a1v2J000003dE9sQAE,0032J00003mQT3EQAW,0032J00003mOQa7,38,27,65,13,56,73,73,0,28,28,30,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,302.777777777778,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,35,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,23.8,717,971,254,164,538,42,175,547,125,195,871,77.125
a1v2J000003e0ilQAA,0032J00003mQT3FQAW,0032J00003mPJim,20,37,57,0,36,70,70,0,23,49,23,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,308.466666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,27.2,129,240,111,68,147,20,46,125,56,63,198,50.2857142857143
a1v2J00000482FaQAI,0032J00003mquWjQAI,0032J00003avr5o,652,54,706,2,661,720,720,0,36,44,45,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,293.4,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.4,2136,2416,280,256,2225,33,76,1604,40,303,1927,68.4444444444444
a1v2J0000048AHgQAM,0032J00003mQw3LQAS,0032J00003iCt1g,239,42,281,0,272,324,301,0,17,50,19,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,357.461538461538,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,TRUE,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,28.1,522,632,110,93,425,10,44,354,79,17,280,67.4166666666667
a1vHt000004ga5AIAQ,0032J00003mqyyiQAA,003Ht00003rYeAr,27,28,55,12,51,71,71,0,411,532,412,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,116.285714285714,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.7,1149,1228,79,629,983,17,630,925,67,633,527,31.8333333333333
a1v2J0000049jL8QAI,0032J00003mr2KQQAY,0032J00003awpg8,111,389,500,0,111,742,742,0,14,32,21,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,157.142857142857,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,TRUE,23,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10.4,79,138,59,50,92,0,0,74,44,6,82,48.8333333333333
a1v2J00000495xBQAQ,0032J00003mr2KWQAY,0032J00003mOQa5,141,22,163,76,162,189,189,281,98,106,106,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,141.6,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,43,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.8,64,120,56,47,50,0,8,60,9,8,73,59.5
a1v2J000004MGKhQAO,0032J00003mr2KXQAY,0032J00003mr2Jd,3,97,100,0,99,115,115,0,3,112,112,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,246.625,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,49,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,19.1,819,846,27,502,716,10,505,670,17,513,211,72.7142857142857
a1vHt0000059Te8IAE,0032J00003mr2MAQAY,003Ht00003pDo7F,52,91,143,8,83,160,160,0,352,477,353,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,124,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.5,998,1270,272,864,1144,100,708,986,105,724,404,29
a1v2J000004AljwQAC,0032J00003nfpdvQAA,0032J00003eOMNH,63,61,124,8,380,414,414,294,23,35,35,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,131.2,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.7,235,248,13,6,87,1,6,62,11,9,133,40.5
a1vUX0000006pz7YAA,0032J00003nfpdvQAA,0032J00003mr2Je,75,80,155,53,470,518,518,0,470,482,482,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,77.5,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,5.2,320,384,64,208,344,43,195,277,45,211,176,32
a1v2J000004BB0SQAW,0032J00003nfpe6QAA,0032J00003mQT1H,30,23,53,0,38,73,73,546,24,38,25,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,213.166666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,19,205,267,62,31,217,27,25,216,51,127,288,44.5454545454545
a1v2J000004Lis7QAC,0032J00003nfpg9QAA,0032J00003ngFac,9,77,86,1,80,130,130,0,91,147,94,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,237.153846153846,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,24,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,20.4,131,243,112,84,180,61,64,120,80,82,187,51.4166666666667
a1v2J000004BXahQAG,0032J00003ngdjiQAA,0032J00003ekj9o,307,22,329,1,559,574,574,0,20,28,28,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,338.181818181818,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,TRUE,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27.2,1674,1804,130,125,1628,20,61,981,40,215,1046,76.9
a1v2J000004D6jkQAC,0032J00003ngFbVQAU,0032J00003kxnjb,29,106,135,0,126,173,173,0,26,34,28,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,153.444444444444,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.9,73,104,31,13,63,5,18,54,14,11,96,36.125
a1v2J000004LihYQAS,0032J00003ngFbWQAU,0032J00003mQw2Y,43,56,99,1,91,119,119,0,84,217,136,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,323.909090909091,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,61,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,25.1,483,586,103,55,689,28,52,404,75,257,529,72
a1v2J000004LmrrQAC,0032J00003ngizNQAQ,0032J00003awpgA,374,94,468,7,799,833,833,0,83,109,88,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,96.6666666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,TRUE,22,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.9,269,306,37,25,217,11,28,154,25,75,299,33.6
a1v2J000004CSjPQAW,0032J00003ngizPQAQ,0032J00003kxnjY,135,22,157,52,142,190,190,0,70,225,197,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,237.875,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,21,798,935,137,108,700,27,85,307,24,112,959,65.8571428571429
a1vUX000001OY1ZYAW,0032J00003ngizPQAQ,003UX00000D1LcQ,9,20,29,5,26,36,36,0,720,875,847,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,39,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,25,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3.7,131,132,1,7,148,7,7,111,7,14,40,38
a1v2J000004C8eEQAS,0032J00003ngizVQAQ,0032J00003mr2Ks,19,48,67,0,32,87,87,514,14,43,26,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,216.416666666667,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,18.6,133,202,69,59,205,5,30,114,53,33,140,47.1818181818182
a1v2J000004EiBBQA0,0032J00003ngu07QAA,0032J00003mr2Je,75,80,155,55,105,153,153,0,83,116,84,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,93.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.3,76,142,66,50,80,4,54,47,26,28,152,33.4
a1v2J000004MGKDQA4,0032J00003nhAzxQAE,0032J00003nfpdO,23,71,94,0,93,107,107,0,65,84,66,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,248,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,TRUE,37,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,24.8,150,388,238,128,353,198,182,306,158,258,406,55.8
a1v2J000004G2GBQA0,0032J00003nhB01QAE,0032J00003TmWIY,457,813,1270,10,1256,1291,1169,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,245.090909090909,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,48,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.5,279,341,62,19,395,48,21,224,29,113,385,55.6
a1v2J000004DNLzQAO,0032J00003nhB02QAE,0032J00003mPFpw,83,50,133,54,132,149,149,104,93,104,96,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,54.5,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5,33,35,2,0,4,3,1,6,2,3,32,57
a1v2J000004LmsaQAC,0032J00003nhB05QAE,0032J00003mQT1I,54,78,132,7,105,134,134,0,95,109,95,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,249.6,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24.7,621,843,222,156,816,124,157,467,208,218,742,66.8888888888889
a1vHt000004aIdmIAE,0032J00003nhB08QAE,0032J00003Pgn3J,22,642,664,0,556,634,634,0,35,177,164,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,305.636363636364,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,TRUE,50,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22.3,312,330,18,34,253,10,50,133,36,39,180,62.5
a1v2J000004LmrIQAS,0032J00003nhB0AQAU,0032J00003mPtkC,125,15,140,11,139,154,154,0,75,109,75,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,290.785714285714,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,TRUE,21,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,24.7,726,782,56,231,541,14,254,538,43,315,314,56.4615384615385
a1v2J000004Lej8QAC,0032J00003nhmjoQAA,0032J00003ngFag,57,15,72,1,70,84,84,233,41,70,48,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,110.5,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.8,479,508,29,62,394,0,54,278,44,192,319,50.75
a1v2J000004MBW4QAO,0032J00003nhmjrQAA,0032J00003WoDiM,2,623,625,0,537,1088,1088,0,2,62,58,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,93.3333333333333,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,TRUE,25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9.6,77,100,23,2,119,0,3,83,3,25,100,37.4
a1v2J000004OEumQAG,0032J00003nhmjsQAA,0032J00003PhOY8,105,23,128,25,119,132,132,0,104,117,105,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,263.090909090909,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,TRUE,46,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,23,413,512,99,250,878,22,262,405,67,327,195,67.7
a1v2J000004LirsQAC,0032J00003nium0QAA,0032J00003ngFaf,50,27,77,0,69,103,103,0,14,58,19,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,191.545454545455,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,17,166,222,56,46,169,36,36,158,42,47,145,45.1
a1v2J000004McWrQAK,0032J00003nium3QAA,0032J00003niT3w,17,18,35,1,28,91,91,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,341.545454545455,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.6,738,784,46,27,861,0,17,478,19,206,611,73.9
a1v2J000004Mch6QAC,0032J00003njGh1QAE,0032J00003mP6Ft,71,92,163,2,160,206,206,0,15,28,23,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,321.666666666667,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,42,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24.6,823,881,58,129,586,25,157,622,56,322,556,83.75
a1v2J000004MchkQAC,0032J00003njSp9QAE,0032J00003mQT1E,101,76,177,2,113,199,199,0,31,64,64,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,196,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE,39,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,20.6,736,926,190,292,713,5,162,483,27,309,398,72.5
a1v2J000004MtxhQAC,0032J00003njSpAQAU,0032J00003mr2JZ,60,50,110,3,105,122,122,0,19,70,70,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,228,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,TRUE,20,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,15.6,323,359,36,106,253,10,122,213,34,134,161,40.7272727272727
